PID,Gr Liv Area,SalePrice,Sale Type,Sale Condition,Mo Sold,Yr Sold,Bedroom,Full Bath,Half Bath,MS SubClass,MS Zoning,Exter Qual,Exter Cond,Heating QC,Kitchen Qual,Kitchen AbvGr,TotRms AbvGrd,Mas Vnr Area,Mas Vnr Type,Central Air,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fireplace Qu,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Fireplaces,Fence,Foundation,Heating,Electrical,Functional,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Feature,Misc Val,Pool Area,Pool QC
910203020,778,120500,WD ,Normal,2,2008,2,1,0,30,RM,TA,TA,Ex,TA,1,4,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,25,0,0,0,Gd,778,0,0,1,NA,CBlock,GasA,SBrkr,Typ,71,6900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,1Fam,1Story,5,6,1940,1955,TA,TA,No,ALQ,403.0,Rec,125.0,212.0,740,0,0,Detchd,1966.0,Fin,1,924,Ex,Ex,NA,0,0,NA
902128160,1072,130000,WD ,Normal,5,2007,2,1,0,30,RM,TA,TA,Ex,TA,1,5,279,Stone,True,Gable,CompShg,VinylSd,VinylSd,Y,0,0,0,0,0,Gd,1072,0,0,2,NA,CBlock,GasA,SBrkr,Typ,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,8,1940,1950,TA,TA,No,Unf,0.0,Unf,0.0,808.0,808,0,0,Detchd,1940.0,Unf,2,379,TA,TA,NA,0,0,NA
903458060,1196,109900,WD ,Normal,7,2007,2,1,0,30,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,NA,1196,0,0,0,NA,CBlock,GasA,FuseA,Typ,40,4800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,1Fam,1Story,4,7,1916,1990,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196,1,0,Detchd,1957.0,Unf,2,440,TA,TA,NA,0,0,NA
910202030,816,75200,WD ,Normal,9,2007,2,1,0,30,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,Stucco,Stucco,N,0,0,96,0,0,NA,816,0,0,0,NA,BrkTil,GasA,SBrkr,Typ,46,3672,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Normal,1Fam,1Story,5,7,1922,1950,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816,0,0,Detchd,1922.0,Unf,1,100,Fa,Fa,NA,0,0,NA
910207110,951,106500,WD ,Abnorml,4,2006,2,1,0,30,RM,TA,TA,Ex,TA,1,6,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,28,0,0,0,NA,951,0,0,0,NA,BrkTil,GasA,SBrkr,Typ,50,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,1Fam,1Story,4,6,1936,1950,TA,TA,No,ALQ,285.0,Unf,0.0,666.0,951,0,0,Detchd,1936.0,Unf,1,327,TA,TA,NA,0,0,NA
903228090,1013,113000,WD ,Normal,4,2008,3,1,0,45,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,0,101,0,0,NA,1013,0,0,0,NA,BrkTil,GasA,SBrkr,Typ,50,5000,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Normal,1Fam,1.5Unf,6,7,1926,1950,TA,TA,No,Unf,0.0,Unf,0.0,992.0,992,0,0,Detchd,1926.0,Unf,1,160,Fa,TA,NA,0,0,NA
903233140,854,132000,WD ,Normal,7,2007,2,1,0,45,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,48,112,0,0,0,NA,854,0,0,0,GdPrv,BrkTil,GasA,FuseA,Typ,51,6120,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Normal,1Fam,1.5Unf,7,8,1929,2001,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832,0,0,Detchd,1991.0,Unf,2,576,TA,TA,NA,0,0,NA
902103170,1131,66500,WD ,Abnorml,8,2009,3,1,1,50,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,26,0,0,0,0,NA,676,455,0,0,NA,CBlock,GasA,SBrkr,Typ,52,5720,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,1Fam,1.5Fin,5,6,1941,1950,TA,TA,No,Unf,0.0,Unf,0.0,676.0,676,0,0,Detchd,1941.0,Unf,1,200,TA,TA,NA,0,0,NA
903227070,1348,117000,WD ,Normal,5,2009,3,1,0,50,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,N,0,0,208,0,0,Fa,884,464,0,1,NA,BrkTil,GasA,SBrkr,Typ,50,6000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Normal,1Fam,1.5Fin,5,8,1925,1997,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884,1,0,Detchd,1960.0,Unf,1,216,TA,TA,NA,0,0,NA
902103150,1323,122600,WD ,Normal,7,2008,3,1,0,50,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,WdShing,Wd Shng,Y,0,0,0,0,0,NA,948,375,0,0,NA,BrkTil,GasA,SBrkr,Typ,57,9184,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,1Fam,1.5Fin,5,7,1948,2005,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780,0,0,Detchd,1948.0,Unf,2,400,TA,TA,NA,0,0,NA
902202090,1499,140000,WD ,Normal,6,2008,3,1,0,50,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,20,0,0,0,Po,904,595,0,1,NA,CBlock,GasA,FuseA,Typ,75,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,6,1946,1950,TA,TA,No,Rec,445.0,Unf,0.0,459.0,904,0,0,Detchd,1959.0,Unf,3,869,TA,Gd,NA,0,0,NA
902301150,1017,114000,WD ,Normal,5,2008,2,1,0,50,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,N,0,0,139,0,0,NA,709,308,0,0,NA,CBlock,GasA,SBrkr,Typ,69,9143,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,7,1900,2003,TA,TA,No,Unf,0.0,Unf,0.0,346.0,346,0,0,Detchd,1961.0,Unf,1,308,TA,TA,NA,0,0,NA
902406090,1795,131500,WD ,Normal,11,2008,4,2,0,50,RM,TA,TA,Ex,TA,1,7,335,BrkFace,False,Gable,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,NA,1050,745,0,0,NA,BrkTil,GasA,FuseF,Typ,81,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,5,1954,1954,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,1050,0,0,Attchd,1954.0,Unf,1,352,Fa,TA,NA,0,0,NA
903228060,1342,105000,WD ,Normal,4,2008,2,2,0,50,RM,TA,TA,Ex,TA,2,7,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,0,Gd,874,468,0,1,NA,CBlock,GasA,SBrkr,Typ,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1.5Fin,6,5,1939,1950,TA,TA,No,LwQ,264.0,Unf,0.0,475.0,739,0,0,Detchd,1939.0,Unf,1,240,TA,TA,NA,0,0,NA
903231080,1136,123000,WD ,Normal,8,2008,2,1,0,50,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,365,80,0,0,NA,624,512,0,0,NA,PConc,GasA,SBrkr,Typ,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1.5Fin,4,7,1929,1950,TA,TA,No,BLQ,80.0,Unf,0.0,624.0,704,0,1,Detchd,1990.0,Unf,1,336,TA,TA,NA,0,0,NA
903484020,1469,135000,WD ,Normal,6,2008,3,1,0,50,RM,TA,TA,Ex,TA,1,7,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,57,0,239,0,0,NA,756,713,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,60,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,1Fam,1.5Fin,6,7,1906,1995,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756,0,0,Detchd,1906.0,Unf,1,216,TA,TA,NA,0,0,NA
903232100,1426,131750,WD ,Normal,7,2007,3,1,0,50,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,174,0,96,0,0,Gd,1014,412,0,1,GdPrv,BrkTil,GasA,SBrkr,Typ,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1.5Fin,5,7,1930,1992,TA,TA,No,Unf,0.0,Unf,0.0,966.0,966,0,0,Detchd,1930.0,Unf,1,230,Fa,TA,NA,0,0,NA
910206010,845,68104,WD ,Normal,3,2007,1,1,0,50,RM,TA,TA,Ex,TA,1,4,0,NA,True,Gable,CompShg,MetalSd,MetalSd,N,48,0,0,0,0,NA,640,0,205,0,NA,BrkTil,GasA,SBrkr,Maj2,64,11067,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Normal,1Fam,1.5Fin,2,4,1939,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
903233100,1576,149000,WD ,Family,8,2006,3,1,0,50,RM,TA,TA,Ex,TA,1,8,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,Gd,1042,534,0,1,NA,BrkTil,GasA,SBrkr,Typ,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1.5Fin,5,6,1928,1950,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042,0,0,Detchd,1928.0,Unf,1,225,TA,TA,NA,0,0,NA
910200060,1285,145400,WD ,Normal,5,2006,3,1,0,50,RM,TA,TA,Ex,TA,1,6,0,NA,True,Hip,CompShg,MetalSd,MetalSd,Y,96,0,132,0,0,NA,861,424,0,0,MnPrv,PConc,GasA,SBrkr,Typ,50,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,1Fam,1.5Fin,6,7,1926,1950,TA,TA,No,ALQ,374.0,Unf,0.0,487.0,861,0,1,Detchd,1950.0,Fin,2,506,TA,TA,NA,0,0,NA
902403070,1470,140750,WD ,Normal,6,2010,2,1,1,70,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,0,NA,868,602,0,0,NA,CBlock,GasA,SBrkr,Min1,60,10560,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,6,7,1922,1994,Fa,TA,No,Rec,283.0,Unf,0.0,455.0,738,0,0,Detchd,1970.0,Unf,2,624,TA,TA,NA,0,0,NA
903235010,1362,128000,WD ,Normal,6,2008,3,2,0,70,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,84,0,0,NA,751,611,0,0,NA,BrkTil,GasA,SBrkr,Typ,60,6155,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Fa,Fa,Mn,Unf,0.0,Unf,0.0,611.0,611,0,0,Detchd,1920.0,Fin,2,502,TA,Fa,NA,0,0,NA
902206270,1798,137000,WD ,Normal,5,2007,4,2,1,70,RM,TA,TA,Ex,TA,1,7,0,NA,True,Gable,CompShg,MetalSd,MetalSd,N,0,0,160,0,0,NA,1156,642,0,0,MnPrv,PConc,GasA,SBrkr,Typ,57,9639,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,1Fam,2Story,4,8,1900,1950,TA,TA,No,Unf,0.0,Unf,0.0,1075.0,1075,0,0,Detchd,1935.0,Unf,2,342,TA,TA,NA,0,0,NA
902301130,1232,114000,WD ,Normal,6,2007,3,1,0,70,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,280,0,143,0,0,NA,616,616,0,0,NA,BrkTil,GasA,SBrkr,Typ,35,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,5,7,1910,1950,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,616,0,0,Detchd,1920.0,Unf,2,480,Fa,Fa,NA,0,0,NA
903227140,1232,128000,WD ,Normal,2,2007,3,1,1,70,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,VinylSd,Y,0,0,0,0,0,TA,608,624,0,2,GdWo,CBlock,GasA,SBrkr,Typ,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,2Story,6,6,1939,1950,TA,TA,Mn,Rec,276.0,Unf,0.0,324.0,600,0,0,Attchd,1939.0,Unf,1,217,TA,TA,NA,0,0,NA
903233050,1513,137500,WD ,Normal,5,2007,4,1,1,70,RM,TA,TA,Ex,TA,1,8,0,NA,True,Gable,CompShg,MetalSd,MetalSd,N,24,0,150,0,0,NA,939,574,0,0,NA,BrkTil,GasA,SBrkr,Typ,51,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,2Story,5,8,1920,2004,TA,TA,Mn,Unf,0.0,Unf,0.0,939.0,939,0,0,Detchd,1933.0,Unf,1,180,Fa,Fa,NA,0,0,NA
902329070,1368,114504,WD ,Normal,10,2006,3,1,0,70,RM,TA,TA,Ex,TA,1,7,0,NA,False,Gable,CompShg,VinylSd,VinylSd,N,0,158,0,0,0,NA,684,684,0,0,NA,CBlock,GasA,FuseA,Typ,60,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,6,7,1910,1993,TA,TA,No,Unf,0.0,Unf,0.0,684.0,684,0,0,Detchd,1930.0,Unf,1,216,TA,Fa,NA,0,0,NA
903430060,2229,104000,WD ,Abnorml,7,2009,5,1,0,75,RM,TA,TA,Ex,TA,1,8,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,198,30,0,0,NA,929,929,371,0,MnPrv,CBlock,GasA,SBrkr,Typ,92,5520,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,2.5Fin,6,6,1912,1950,TA,TA,No,Unf,0.0,Unf,0.0,755.0,755,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
902300260,1450,132000,WD ,Normal,3,2008,3,1,0,75,RM,TA,TA,Ex,TA,1,7,0,NA,True,Gable,CompShg,Wd Sdng,Wd Shng,Y,0,192,0,0,0,NA,730,720,0,0,MnPrv,BrkTil,GasA,SBrkr,Typ,53,5350,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Normal,1Fam,2Story,7,8,1920,1965,TA,TA,No,BLQ,116.0,Unf,0.0,508.0,624,0,0,Detchd,1935.0,Unf,1,288,TA,TA,NA,0,0,NA
902328040,1484,128000,WD ,Normal,6,2008,3,2,0,75,RM,TA,TA,Ex,TA,1,9,0,NA,True,Gable,CompShg,Wd Sdng,Wd Shng,Y,0,291,134,0,0,Gd,742,742,0,1,NA,CBlock,GasA,SBrkr,Typ,35,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2.5Unf,6,6,1914,2001,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
902325100,2104,155000,WD ,Normal,7,2006,5,2,0,75,RM,TA,TA,Ex,TA,1,9,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,P,0,341,88,0,0,NA,1226,878,0,0,NA,BrkTil,GasA,SBrkr,Typ,70,6300,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,2.5Unf,7,6,1910,2005,TA,TA,No,Unf,0.0,Unf,0.0,1226.0,1226,0,0,Detchd,1910.0,Unf,2,432,Fa,TA,NA,0,0,NA
902328100,1690,144000,ConLw,Normal,7,2006,3,1,0,75,RM,TA,TA,Ex,TA,1,7,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,0,330,0,0,Gd,815,875,0,1,NA,BrkTil,GasA,SBrkr,Typ,65,8850,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,2.5Unf,7,6,1916,1950,TA,TA,No,Unf,0.0,Unf,0.0,815.0,815,0,0,Detchd,1916.0,Unf,1,225,TA,TA,NA,0,0,NA
902427180,1382,110000,WD ,Normal,5,2007,1,2,0,80,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,Stucco,Wd Sdng,Y,0,40,0,0,0,TA,1382,0,0,1,NA,Slab,GasA,SBrkr,Mod,76,11800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,SLvl,4,7,1949,2002,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
923225390,945,119500,WD ,Normal,5,2010,2,1,0,120,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,CemntBd,CmentBd,Y,174,0,56,0,108,Po,945,0,0,1,NA,CBlock,GasA,SBrkr,Typ,31,2394,Pave,NA,Reg,Low,AllPub,Inside,Mod,MeadowV,Norm,Normal,Twnhs,1Story,5,6,1973,1973,Gd,TA,Gd,GLQ,915.0,Unf,0.0,30.0,945,1,1,Attchd,1973.0,RFn,1,253,TA,TA,NA,0,0,NA
923203110,1204,162000,WD ,Normal,6,2009,2,2,0,120,RM,TA,TA,Ex,TA,1,5,320,BrkFace,True,Hip,CompShg,VinylSd,VinylSd,Y,0,247,0,0,0,NA,1204,0,0,0,NA,PConc,GasA,SBrkr,Typ,32,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Normal,TwnhsE,1Story,6,5,1998,1998,Ex,TA,No,GLQ,866.0,Unf,0.0,338.0,1204,1,0,Attchd,1998.0,Fin,2,412,TA,TA,NA,0,0,NA
923203190,1224,165000,WD ,Normal,6,2009,2,2,0,120,RM,TA,TA,Ex,TA,1,5,425,BrkFace,True,Hip,CompShg,VinylSd,VinylSd,Y,0,304,0,0,0,NA,1224,0,0,0,NA,PConc,GasA,SBrkr,Typ,0,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Normal,TwnhsE,1Story,6,5,1999,1999,Ex,TA,No,GLQ,883.0,Unf,0.0,341.0,1224,1,0,Attchd,1999.0,Fin,2,402,TA,TA,NA,0,0,NA
923203140,1189,160500,WD ,Normal,4,2008,2,2,0,120,RM,TA,TA,Ex,TA,1,4,197,BrkFace,True,Hip,CompShg,VinylSd,VinylSd,Y,0,122,0,0,0,NA,1189,0,0,0,NA,PConc,GasA,SBrkr,Typ,32,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Normal,TwnhsE,1Story,6,5,1997,1997,Ex,TA,No,GLQ,864.0,Unf,0.0,325.0,1189,1,0,Attchd,1997.0,RFn,2,392,TA,TA,NA,0,0,NA
923203010,936,140000,WD ,Normal,6,2007,0,0,1,120,RM,TA,TA,Ex,TA,1,3,134,BrkFace,True,Gable,CompShg,VinylSd,VinylSd,Y,0,40,0,0,0,NA,936,0,0,0,NA,PConc,GasA,SBrkr,Typ,62,6710,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Normal,TwnhsE,SFoyer,6,5,1996,1997,Ex,TA,Av,Rec,16.0,GLQ,904.0,0.0,920,2,0,Attchd,1996.0,Fin,2,460,TA,TA,NA,0,0,NA
923203090,1216,164000,WD ,Normal,5,2006,2,2,0,120,RM,TA,TA,Ex,TA,1,5,116,BrkFace,True,Hip,CompShg,VinylSd,VinylSd,Y,0,125,0,0,0,NA,1216,0,0,0,NA,PConc,GasA,SBrkr,Typ,32,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Normal,Twnhs,1Story,6,5,1998,1998,Ex,TA,No,GLQ,897.0,Unf,0.0,319.0,1216,1,0,Attchd,1998.0,Unf,2,402,TA,TA,NA,0,0,NA
923226250,1092,76000,WD ,Normal,3,2010,3,1,1,160,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,CemntBd,CmentBd,Y,200,26,0,0,0,NA,546,546,0,0,NA,CBlock,GasA,SBrkr,Typ,21,1476,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Normal,Twnhs,2Story,4,7,1970,1970,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
923228270,1092,88250,WD ,Normal,6,2010,3,1,1,160,RM,TA,TA,Ex,TA,1,5,0,NA,True,Gable,CompShg,CemntBd,CmentBd,Y,0,0,0,0,0,NA,546,546,0,0,NA,CBlock,GasA,SBrkr,Typ,21,1900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Normal,TwnhsE,2Story,4,4,1970,1970,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
527451170,1365,122500,WD ,Normal,8,2007,2,1,1,160,RM,TA,TA,Ex,TA,1,6,376,BrkFace,True,Gable,CompShg,HdBoard,HdBoard,Y,240,36,0,0,0,NA,765,600,0,0,NA,CBlock,GasA,SBrkr,Min1,24,1920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Normal,TwnhsE,2Story,5,5,1971,1971,TA,TA,No,ALQ,471.0,Unf,0.0,294.0,765,1,0,Detchd,1971.0,Unf,2,440,TA,TA,NA,0,0,NA
923228220,1092,93900,WD ,Normal,5,2007,3,1,1,160,RM,TA,TA,Ex,TA,1,5,189,BrkFace,True,Gable,CompShg,CemntBd,CmentBd,Y,0,64,0,0,0,NA,546,546,0,0,NA,CBlock,GasA,SBrkr,Typ,21,1495,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Normal,TwnhsE,2Story,4,6,1970,1970,TA,TA,No,ALQ,384.0,Unf,0.0,162.0,546,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
923228390,1092,75190,COD,Normal,4,2007,3,1,1,160,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,CemntBd,CmentBd,Y,0,0,0,0,0,NA,546,546,0,0,GdWo,CBlock,GasA,SBrkr,Typ,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Normal,Twnhs,2Story,4,3,1976,1976,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546,0,0,Attchd,1976.0,Unf,1,286,TA,TA,NA,0,0,NA
527450460,1030,116000,WD ,Normal,7,2006,3,1,1,160,RM,TA,TA,Ex,TA,1,6,380,BrkFace,True,Gable,CompShg,HdBoard,HdBoard,Y,0,0,0,0,0,NA,494,536,0,0,NA,CBlock,GasA,SBrkr,Typ,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Normal,Twnhs,2Story,6,7,1972,1972,TA,TA,No,ALQ,282.0,Unf,0.0,212.0,494,0,0,Detchd,1973.0,Unf,1,264,TA,TA,NA,0,0,NA
923225240,1475,127000,WD ,Normal,7,2006,4,2,0,160,RM,TA,TA,Ex,TA,1,6,0,NA,True,Gable,CompShg,CemntBd,CmentBd,Y,104,26,0,0,0,TA,925,550,0,1,NA,PConc,GasA,SBrkr,Typ,41,2665,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Normal,TwnhsE,2Story,5,6,1977,1977,TA,TA,No,ALQ,548.0,Rec,173.0,36.0,757,0,0,Attchd,1977.0,RFn,1,336,TA,TA,NA,0,0,NA
923226320,630,75500,WD ,Normal,5,2010,1,1,0,180,RM,TA,TA,Ex,TA,1,3,0,NA,True,Gable,CompShg,CemntBd,CmentBd,Y,96,24,0,0,0,NA,630,0,0,0,NA,CBlock,GasA,SBrkr,Typ,21,1491,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Normal,TwnhsE,SFoyer,4,6,1972,1972,Gd,TA,Av,LwQ,150.0,GLQ,480.0,0.0,630,1,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
908186040,1072,148000,WD ,Normal,6,2008,2,1,0,180,RM,TA,TA,Ex,TA,1,5,80,BrkFace,True,Gable,CompShg,VinylSd,VinylSd,Y,0,28,0,0,0,NA,1072,0,0,0,NA,PConc,GasA,SBrkr,Typ,35,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,TwnhsE,SLvl,6,5,2005,2005,Gd,TA,Gd,GLQ,459.0,Unf,0.0,88.0,547,1,0,Basment,2005.0,RFn,2,525,TA,TA,NA,0,0,NA
902326060,1912,163000,WD ,Normal,4,2008,3,2,0,190,RM,TA,TA,Ex,TA,2,7,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,25,212,0,0,TA,1221,691,0,1,NA,BrkTil,GasA,SBrkr,Typ,60,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,2fmCon,1.5Fin,6,7,1905,2000,Fa,TA,No,Unf,0.0,Unf,0.0,482.0,482,0,0,Detchd,2003.0,Unf,2,672,Gd,TA,NA,0,0,NA
905228050,660,63900,WD ,Normal,6,2009,2,1,0,20,RL,TA,TA,Fa,Fa,1,5,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,N,0,0,100,0,0,NA,660,0,0,0,NA,Slab,GasA,SBrkr,Min2,0,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Normal,1Fam,1Story,2,2,1947,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
