PID;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Foundation;Bsmt Qual;Bsmt Cond;Bsmt Exposure;BsmtFin Type 1;BsmtFin Type 2;Heating;Electrical;Functional;Fireplaces;Garage Type;Garage Finish;Garage Qual;Garage Cond;Pool QC;Fence;Misc Feature;SalePrice
532476080;0.0;19522;Pave;NA;Slightly irregular;Bnk;AllPub;Inside;Gtl;Veenker;Norm;Normal;1Fam;2Story;7;5;1990;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;300000
906201023;116.0;13474;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Adjacent to feeder street;Normal;1Fam;2Story;7;5;1990;1991.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;225000
906204140;82.0;11287;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;7;6;1989;0.0;CBlock;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;228500
907420060;64.0;8333;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;2Story;7;5;2006;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;168675
528142060;82.0;10672;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2006;0.0;PConc;Ex;TA;Gd;Unf;Unf;GasA;SBrkr;Typ;1;BuiltIn;Fin;TA;TA;NA;NA;NA;298236
528280100;0.0;11214;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;1998;1999.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;199900
528292080;0.0;12104;Pave;NA;Slightly irregular;Lvl;AllPub;FR3;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2006;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;287602
528348010;93.0;12090;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1998;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;BuiltIn;Fin;TA;TA;NA;NA;NA;258000
906201021;74.0;10778;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Adjacent to feeder street;Normal;1Fam;SLvl;7;6;1990;1991.0;PConc;Gd;TA;No;GLQ;ALQ;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;162000
906201050;66.0;19255;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;SLvl;6;5;1983;0.0;CBlock;Gd;TA;Av;Rec;GLQ;GasA;SBrkr;Min2;1;Attchd;Unf;TA;TA;NA;NA;Shed;156500
906402060;0.0;12800;Pave;NA;Regular;Low;AllPub;Inside;Mod;Sawyer West;Norm;Normal;1Fam;SLvl;7;5;1989;0.0;PConc;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;275000
527165020;0.0;10784;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Gilbert;Norm;Normal;1Fam;SLvl;7;5;1991;1992.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;160000
527182110;0.0;5814;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1984;0.0;CBlock;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;187500
531452070;50.0;7175;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1990;1991.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;145000
527140090;41.0;5395;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1993;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;180000
527183030;40.0;4671;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1988;1989.0;PConc;Gd;TA;Mn;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;189000
527183060;65.0;5950;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Mod;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1989;0.0;PConc;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;188500
916226030;42.0;4084;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Timberland;Norm;Normal;TwnhsE;1Story;7;6;1986;0.0;CBlock;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;241500
527184110;35.0;5118;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1990;0.0;PConc;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;212000
531451030;50.0;8012;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1992;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;179200
531452080;50.0;7175;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1990;1991.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;MnPrv;NA;172000
531452100;50.0;7175;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1991;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;151000
527182170;0.0;5062;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Stone Brook;Norm;Normal;TwnhsE;2Story;7;5;1984;0.0;CBlock;Gd;TA;Mn;GLQ;LwQ;GasA;SBrkr;Min1;1;Attchd;Fin;TA;TA;NA;NA;NA;207500
902107030;60.0;6000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;2.5Unf;6;7;1915;2005.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;Fa;Fa;NA;NA;NA;139500
909455030;35.0;3907;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Mod;Bluestem;Norm;Normal;TwnhsE;1Story;8;6;1989;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;185000
909455040;35.0;3907;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Mod;Bluestem;Norm;Normal;TwnhsE;1Story;8;5;1989;0.0;CBlock;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;162500
911370450;59.0;5568;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Mod;Crawford;Norm;Normal;TwnhsE;1Story;8;5;2006;2007.0;PConc;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;375000
916252170;0.0;8239;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;GrnHill;Norm;Normal;TwnhsE;1Story;7;5;1986;0.0;CBlock;NA;NA;NA;NA;NA;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;230000
904100020;82.0;9488;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to feeder street;Normal;1Fam;1Story;5;6;1947;1993.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;124000
908102260;75.0;9937;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;1Fam;1Story;5;6;1965;0.0;CBlock;TA;TA;No;BLQ;LwQ;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;147500
534451170;56.0;4130;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1Story;3;6;1935;2003.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Maj2;0;NA;NA;NA;NA;NA;NA;NA;52000
535380110;60.0;5400;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1Story;4;7;1940;2005.0;PConc;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;86900
535450070;60.0;12144;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;7;1949;1950.0;CBlock;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;Othr;133000
527225035;152.0;12134;Pave;NA;Slightly irregular;Bnk;AllPub;Inside;Mod;Gilbert;Norm;Normal;1Fam;1.5Fin;8;7;1988;2005.0;Wood;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;0;Basment;RFn;TA;TA;NA;NA;NA;164000
534431050;68.0;9724;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1.5Fin;5;7;1952;2002.0;CBlock;TA;TA;No;LwQ;Unf;GasA;SBrkr;Min2;2;Detchd;Unf;TA;TA;NA;GdWo;NA;197600
528382030;58.0;16770;Pave;NA;Moderately Irregular;Lvl;AllPub;CulDSac;Gtl;Northridge;Norm;Normal;1Fam;2Story;7;5;1998;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;221000
527162120;60.0;7500;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;1998;1999.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;191000
527163040;59.0;7837;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;7;1993;1994.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;178000
527359010;90.0;11700;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;6;6;1968;0.0;CBlock;TA;TA;No;ALQ;Rec;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;175000
528221100;105.0;15578;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2006;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;172785
527161040;57.0;8923;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;SLvl;7;5;1998;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;BuiltIn;Fin;TA;TA;NA;NA;NA;177500
527184020;38.0;4740;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1988;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;182000
533253030;0.0;3760;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Greens;Norm;Normal;Twnhs;1Story;8;5;1980;0.0;CBlock;Gd;TA;Gd;GLQ;LwQ;GasA;SBrkr;Typ;3;Attchd;Fin;TA;TA;NA;NA;NA;214000
903228120;50.0;6000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Unf;6;7;1926;2004.0;PConc;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;119000
527301320;94.0;13005;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;7;7;1980;0.0;CBlock;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;GdPrv;NA;260000
527355150;80.0;9600;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;PosN;Normal;1Fam;1Story;8;5;1981;0.0;PConc;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;MnPrv;NA;278000
533254050;110.0;15417;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Veenker;Norm;Normal;1Fam;1Story;7;5;1981;0.0;CBlock;Gd;TA;Mn;LwQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;241600
535154130;66.0;9240;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;6;8;1959;1998.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;149500
527302210;85.0;14450;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;7;5;1979;0.0;CBlock;Gd;Fa;No;ALQ;LwQ;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;220000
916325080;0.0;15498;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Timberland;Norm;Normal;1Fam;1Story;8;6;1976;0.0;CBlock;Gd;TA;Av;ALQ;LwQ;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;287000
906202040;0.0;11200;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;6;5;1985;0.0;CBlock;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;180000
905325030;0.0;23595;Pave;NA;Regular;Low;AllPub;Inside;Sev;Clear Creek;Norm;Normal;1Fam;1Story;7;6;1979;0.0;PConc;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;260000
906201030;77.0;9206;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;5;1985;0.0;CBlock;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;178000
534250410;76.0;9120;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;6;6;1974;0.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;Gd;TA;NA;NA;NA;185000
532477040;0.0;17542;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Veenker;Norm;Normal;1Fam;2Story;7;7;1974;2003.0;CBlock;TA;TA;Gd;LwQ;ALQ;GasA;SBrkr;Typ;2;Attchd;RFn;TA;TA;NA;MnPrv;NA;294000
909281130;70.0;10570;Pave;NA;Regular;Bnk;AllPub;Inside;Mod;Crawford;Norm;Normal;1Fam;2Story;8;8;1932;1994.0;CBlock;Gd;Gd;No;Rec;Unf;GasA;SBrkr;Maj1;2;Detchd;Unf;TA;TA;NA;NA;NA;315000
527182190;0.0;6820;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1985;0.0;PConc;Gd;TA;Av;GLQ;BLQ;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;212000
533253060;30.0;4420;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Greens;Norm;Normal;TwnhsE;1Story;8;5;1980;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Detchd;Fin;TA;TA;NA;NA;NA;155000
533253210;40.0;3880;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Greens;Norm;Normal;Twnhs;1Story;8;6;1978;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;206000
533253070;61.0;3782;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Greens;Norm;Normal;TwnhsE;1Story;8;5;1981;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;2;Attchd;Fin;TA;TA;NA;NA;NA;211500
905476230;42.0;4235;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;TwnhsE;1Story;5;5;1984;0.0;CBlock;Gd;TA;Mn;GLQ;ALQ;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;139500
533253180;40.0;3840;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Greens;Norm;Normal;TwnhsE;1Story;8;6;1978;1998.0;CBlock;Gd;TA;Gd;GLQ;LwQ;GasA;SBrkr;Typ;2;Attchd;Fin;TA;TA;NA;NA;NA;213750
527190220;0.0;6563;Pave;NA;Slightly irregular;Low;AllPub;CulDSac;Mod;Stone Brook;Norm;Normal;1Fam;1Story;8;5;1985;0.0;PConc;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;275000
533253050;36.0;3640;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Greens;Norm;Normal;Twnhs;1Story;8;5;1980;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Detchd;Fin;TA;TA;NA;NA;NA;188000
533253090;40.0;3874;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Greens;Norm;Normal;TwnhsE;1Story;8;5;1980;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;190000
533253160;40.0;3876;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Greens;Norm;Normal;Twnhs;1Story;8;5;1978;0.0;CBlock;Gd;TA;Gd;GLQ;Rec;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;170000
905351045;0.0;1700;Pave;NA;Regular;HLS;AllPub;Inside;Gtl;Clear Creek;Norm;Normal;Twnhs;1.5Fin;7;5;1980;1981.0;PConc;Gd;TA;Mn;GLQ;Unf;GasA;SBrkr;Typ;0;Basment;Fin;Gd;TA;NA;NA;NA;148400
902128075;60.0;5400;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;7;6;1920;2006.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;NA;NA;NA;NA;NA;NA;NA;120000
902326030;65.0;11700;Pave;Pave;Slightly irregular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;2Story;7;7;1880;2003.0;Stone;TA;Fa;No;Unf;Unf;GasW;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;265979
534475250;90.0;9900;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Adjacent to feeder street;Normal;1Fam;1Story;6;5;1967;0.0;CBlock;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;Gd;TA;NA;MnPrv;NA;175000
535151040;73.0;8760;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;7;1956;0.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;150000
527302070;0.0;10825;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;7;7;1983;0.0;CBlock;Gd;TA;Mn;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;181900
909475070;0.0;32668;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Crawford;Norm;Normal;1Fam;1Story;6;3;1957;1975.0;PConc;TA;TA;No;Rec;Unf;GasA;SBrkr;Maj1;2;Attchd;RFn;TA;TA;NA;NA;NA;200624
533252020;0.0;11250;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Veenker;Norm;Normal;1Fam;1Story;6;6;1977;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;165000
916326010;0.0;16669;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Timberland;Norm;Normal;1Fam;1Story;8;6;1981;0.0;CBlock;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;228000
905225080;81.0;15593;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Clear Creek;Norm;Normal;1Fam;1.5Fin;7;4;1953;0.0;CBlock;TA;TA;No;BLQ;Unf;GasW;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;225000
905452120;50.0;9360;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Edwards;Norm;Normal;1Fam;2Story;6;8;1962;2001.0;CBlock;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;GdWo;NA;134500
905352180;97.0;10029;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Clear Creek;Norm;Normal;1Fam;2Story;6;5;1988;1989.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;211000
909101190;60.0;6204;Pave;NA;Regular;Bnk;AllPub;Inside;Gtl;South & West of Iowa State University;Norm;Normal;1Fam;2.5Fin;4;5;1912;1950.0;PConc;TA;Fa;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;Gd;NA;NA;NA;118500
907201060;65.0;8385;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;SLvl;5;8;1977;0.0;CBlock;Gd;Gd;Av;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;149900
527358090;0.0;9927;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;SFoyer;7;5;1976;0.0;CBlock;Ex;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;172000
527455080;24.0;2364;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;2Story;6;5;1978;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;138000
902207170;60.0;8520;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;5;8;1923;1950.0;PConc;Fa;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;GdWo;NA;99500
902207150;60.0;8520;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;5;6;1923;2006.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;Fa;TA;NA;NA;NA;100000
903226170;50.0;6000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;6;9;1937;2000.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;134900
905325020;65.0;25095;Pave;NA;Slightly irregular;Low;AllPub;Inside;Sev;Clear Creek;Norm;Normal;1Fam;1Story;5;8;1968;2003.0;CBlock;TA;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;2;Attchd;Unf;TA;TA;NA;NA;NA;143000
527404050;66.0;7920;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;5;1970;2002.0;CBlock;TA;TA;No;ALQ;GLQ;GasA;SBrkr;Typ;0;Attchd;RFn;TA;Gd;NA;NA;NA;133000
526303060;0.0;39384;Pave;NA;Slightly irregular;Low;AllPub;CulDSac;Sev;North Ames;Norm;Normal;1Fam;1Story;6;6;1957;0.0;CBlock;Gd;TA;Gd;ALQ;Unf;GasA;SBrkr;Min1;2;Attchd;Unf;TA;TA;NA;NA;NA;252000
909425120;90.0;14115;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Crawford;Norm;Normal;1Fam;1Story;6;7;1956;2004.0;PConc;TA;TA;No;ALQ;GLQ;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;230000
535378120;60.0;10230;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;5;7;1925;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;GdWo;NA;125000
535382150;60.0;5400;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1Story;5;6;1920;1950.0;BrkTil;Fa;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;Fa;TA;NA;NA;NA;86000
902329080;60.0;3600;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;2Story;6;7;1917;2007.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;119000
902106040;60.0;9600;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;2Story;7;7;1925;1990.0;BrkTil;TA;Gd;No;LwQ;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;Fa;TA;NA;NA;NA;178000
527450220;21.0;2058;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;5;1973;0.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;113700
923228130;21.0;1533;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Meadow Village;Norm;Normal;Twnhs;SFoyer;5;7;1970;0.0;CBlock;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;92000
